695e441edb85c5cb	1786508587361	0	66	0	0	2	critical_thread_precision	u:empty_sound_event_repeat					0	u:empty_sound_event_repeat				0				0	0	1784696095278	1786508587361	1786508587361	0	66	66	0	0				0	0	0	0	0	0	0	0	0
aa65a29db3b5cb37	1786506969002	0	2	0	0	1	net.minecraft.server.MinecraftServer	ocschoz has made the advancement [Hunt and Gather]					0	e:generic:advancement_made_ocschoz				0				0	1	1786506969002	1786506969002	1786506969002	0	252	252	0	0				0	0	0	1	0	0	0	0	0
205ed53e37aafe4d	1786507223556	1	0	0	0	1	net.minecraft.server.MinecraftServer	[ocschoz: Teleported ocschoz to -609.500000, 86.500000, 1289.500000]					0	u:class_or_injection_error				0				0	1	1786507223556	1786507223556	0	1786507223556	251	-199749	0	0				0	0	0	1	0	0	0	0	0
721681662ef2819d	1786508587361	52	7	0	0	1	net.minecraft.server.network.ServerGamePacketListenerImpl	Stopping singleplayer server as player logged out					0	e:network:logged_player_singleplayer_stopping				0				0	1	1784696095267	1786508587361	1786507458381	1786508587361	309	309	0	0				0	0	0	1	0	0	0	0	0
d2b193212f639b6c	1786506525101	0	6	0	0	1	net.minecraft.server.MinecraftServer	ocschoz has made the advancement [Acquire Hardware]					0	e:generic:advancement_made_ocschoz				0				0	1	1784902475045	1786506525101	1786506525101	0	256	256	0	0				0	0	0	1	0	0	0	0	0
227835f8e426cc68	1786378236720	1	0	0	0	1	perf_tweaks	saving Redstone Optimization config					0	u:info_burst_noise				0				0	0	1786378236720	1786378236720	0	1786378236720	1	-199999	0	0				0	0	0	0	0	0	0	0	0
cb2bc09794d1152e	1786464410225	1	0	0	0	1	net.minecraft.server.MinecraftServer	[ocschoz: Set own game mode to Spectator Mode]					0	u:class_or_injection_error				0				0	1	1786464410225	1786464410225	0	1786464410225	251	-199749	0	0				0	0	0	1	0	0	0	0	0
edfa8455b1176897	1786506037350	11	10	0	0	2	net.minecraft.world.entity.EntityType	skipping entity with id {}					0	e:entity:entity_skipping				0				0	0	1785146799425	1786506037350	1786506037350	1785146829112	21	21	0	0				0	0	0	0	0	0	0	0	0
5418c957de45134d	1786335172870	0	2	0	0	3	net.minecraft.world.level.block.entity.SculkShriekerBlockEntity	no key selector in maplike					0	u:structural_error_repeat				0				0	2	1786335080376	1786335172870	1786335172870	0	502	-99498	0	0				0	0	0	2	0	0	0	0	0
881d40e6dc976f18	1786265671891	4	1	0	0	1	net.minecraft.server.MinecraftServer	ocschoz has made the advancement [Dungeon Enthusiast]					0	e:generic:advancement_made_ocschoz				0				0	1	1784908760514	1786265671891	1786265671891	1785212741813	255	-99745	0	0				0	0	0	1	0	0	0	0	0
